Raw Data 		Experiment - JA_2020-12-14-pro-ter_pRPS3-pPGK1-n3 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
A1	Sample 1	2	2	1	233333	59.91	0.60
A1	Sample 1	2	2	2	272417	59.85	0.59
A1	Sample 1	2	2	3	311550	59.83	0.60
A1	Sample 1	2	2	4	350667	59.84	0.60
A1	Sample 1	2	2	5	389867	59.83	0.61
A1	Sample 1	2	2	6	428983	59.83	0.61
A1	Sample 1	2	2	7	468133	59.82	0.62
A1	Sample 1	2	2	8	507367	59.84	0.66
A1	Sample 1	2	2	9	546450	59.84	0.69
A1	Sample 1	2	2	10	585550	59.83	0.76
A1	Sample 1	2	2	11	624667	59.83	0.91
A1	Sample 1	2	2	12	663850	59.83	1.19
A1	Sample 1	2	2	13	702950	59.82	1.69
A1	Sample 1	2	2	14	742083	59.82	2.48
A1	Sample 1	2	2	15	781283	59.82	3.39
A1	Sample 1	2	2	16	820450	59.82	4.15
A1	Sample 1	2	2	17	859550	59.85	4.83
A1	Sample 1	2	2	18	898633	59.84	5.39
A1	Sample 1	2	2	19	937834	59.81	5.80
A1	Sample 1	2	2	20	976950	59.85	6.12
A1	Sample 1	2	2	21	1016050	59.81	6.41
A1	Sample 1	2	2	22	1055167	59.84	6.62
A1	Sample 1	2	2	23	1094250	59.85	6.78
A1	Sample 1	2	2	24	1133467	59.85	6.97
A1	Sample 1	2	2	25	1172667	59.85	7.07
A1	Sample 1	2	2	26	1211834	59.85	7.20
A1	Sample 1	2	2	27	1250967	59.85	7.22
A1	Sample 1	2	2	28	1290117	59.84	7.32
A1	Sample 1	2	2	29	1329267	59.84	7.38
A1	Sample 1	2	2	30	1368450	59.84	7.46
A1	Sample 1	2	2	31	1407567	59.84	7.50
A1	Sample 1	2	2	32	1446733	59.83	7.56
A1	Sample 1	2	2	33	1485867	59.84	7.60
A1	Sample 1	2	2	34	1525050	59.84	7.64
A1	Sample 1	2	2	35	1564200	59.84	7.67
A1	Sample 1	2	2	36	1603317	59.84	7.68
A1	Sample 1	2	2	37	1642450	59.83	7.73
A1	Sample 1	2	2	38	1681650	59.84	7.76
A1	Sample 1	2	2	39	1720733	59.84	7.77
A1	Sample 1	2	2	40	1759850	59.84	7.82
A1	Sample 1	3	1	1	1771600	59.93	7.98
A1	Sample 1	3	1	1	1772733	59.68	8.02
A1	Sample 1	3	1	1	1773867	59.63	8.02
A1	Sample 1	3	1	1	1774967	60	8.00
A1	Sample 1	3	1	1	1776067	60.37	7.99
A1	Sample 1	3	1	1	1777183	60.64	7.95
A1	Sample 1	3	1	1	1778317	60.89	7.91
A1	Sample 1	3	1	1	1779467	61.13	7.90
A1	Sample 1	3	1	1	1780567	61.35	7.87
A1	Sample 1	3	1	1	1781683	61.57	7.84
A1	Sample 1	3	1	1	1782783	61.78	7.83
A1	Sample 1	3	1	1	1783900	61.96	7.79
A1	Sample 1	3	1	1	1785000	62.15	7.78
A1	Sample 1	3	1	1	1786100	62.36	7.73
A1	Sample 1	3	1	1	1787217	62.58	7.73
A1	Sample 1	3	1	1	1788317	62.79	7.71
A1	Sample 1	3	1	1	1789450	62.97	7.68
A1	Sample 1	3	1	1	1790533	63.17	7.65
A1	Sample 1	3	1	1	1791650	63.39	7.63
A1	Sample 1	3	1	1	1792767	63.56	7.60
A1	Sample 1	3	1	1	1793867	63.75	7.58
A1	Sample 1	3	1	1	1794983	63.96	7.56
A1	Sample 1	3	1	1	1796100	64.14	7.53
A1	Sample 1	3	1	1	1797183	64.35	7.53
A1	Sample 1	3	1	1	1798317	64.55	7.50
A1	Sample 1	3	1	1	1799467	64.73	7.47
A1	Sample 1	3	1	1	1800567	64.91	7.44
A1	Sample 1	3	1	1	1801683	65.12	7.44
A1	Sample 1	3	1	1	1802783	65.32	7.44
A1	Sample 1	3	1	1	1803900	65.55	7.39
A1	Sample 1	3	1	1	1805000	65.68	7.40
A1	Sample 1	3	1	1	1806100	65.9	7.39
A1	Sample 1	3	1	1	1807200	66.09	7.36
A1	Sample 1	3	1	1	1808333	66.34	7.34
A1	Sample 1	3	1	1	1809417	66.48	7.35
A1	Sample 1	3	1	1	1810550	66.69	7.35
A1	Sample 1	3	1	1	1811667	66.87	7.32
A1	Sample 1	3	1	1	1812750	67.08	7.31
A1	Sample 1	3	1	1	1813850	67.28	7.32
A1	Sample 1	3	1	1	1815017	67.46	7.30
A1	Sample 1	3	1	1	1816117	67.64	7.31
A1	Sample 1	3	1	1	1817250	67.87	7.29
A1	Sample 1	3	1	1	1818367	68.07	7.30
A1	Sample 1	3	1	1	1819483	68.27	7.30
A1	Sample 1	3	1	1	1820583	68.47	7.31
A1	Sample 1	3	1	1	1821700	68.63	7.30
A1	Sample 1	3	1	1	1822783	68.84	7.32
A1	Sample 1	3	1	1	1823900	69.03	7.32
A1	Sample 1	3	1	1	1825017	69.21	7.32
A1	Sample 1	3	1	1	1826133	69.43	7.32
A1	Sample 1	3	1	1	1827250	69.62	7.34
A1	Sample 1	3	1	1	1828367	69.82	7.33
A1	Sample 1	3	1	1	1829483	70.02	7.32
A1	Sample 1	3	1	1	1830567	70.19	7.28
A1	Sample 1	3	1	1	1831700	70.4	7.26
A1	Sample 1	3	1	1	1832783	70.59	7.24
A1	Sample 1	3	1	1	1833883	70.78	7.24
A1	Sample 1	3	1	1	1834983	70.98	7.19
A1	Sample 1	3	1	1	1836100	71.15	7.15
A1	Sample 1	3	1	1	1837217	71.35	7.11
A1	Sample 1	3	1	1	1838350	71.59	7.09
A1	Sample 1	3	1	1	1839433	71.78	7.04
A1	Sample 1	3	1	1	1840533	71.96	7.00
A1	Sample 1	3	1	1	1841683	72.13	6.94
A1	Sample 1	3	1	1	1842800	72.33	6.91
A1	Sample 1	3	1	1	1843917	72.56	6.86
A1	Sample 1	3	1	1	1845050	72.76	6.84
A1	Sample 1	3	1	1	1846150	72.93	6.76
A1	Sample 1	3	1	1	1847267	73.13	6.73
A1	Sample 1	3	1	1	1848383	73.35	6.66
