,experiment,strain,max gr,time of max gr
21,20201202-Pro-ter_mTurq2-collection_n4,pHSP26-mTurq-tTOS6,0.3676026368147696,3.2889737037037037
22,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tCLN2,0.3945054018578953,2.571047222222222
23,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tHSP26,0.3727420537428647,2.6938781481481477
24,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tPAB1,0.3983112120650857,2.4460986111111116
25,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tPGK1,0.38507013632087106,2.7743537037037043
26,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tPMA1_long,0.371417443279434,2.8400048148148143
27,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tRPS13,0.37732837470256286,3.1004914814814803
28,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tRPS3,0.38112354773455126,2.9713070370370365
29,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tSRO9_long,0.37456123584904455,3.125904814814815
30,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tSUN4,0.36376926131112336,3.223322592592593
31,20201202-Pro-ter_mTurq2-collection_n4,pPGK1-mTurq-tTOS6,0.36379378867389245,2.8802425925925927
32,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tCLN2,0.39554897987736753,2.829415925925926
33,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tHSP26,0.3949479430516628,2.7023492592592593
34,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tPAB1,0.373076191914278,2.7849425925925932
35,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tPGK1,0.38794931286758505,2.903538148148148
36,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tPMA1_long,0.3833307994882728,2.9374225925925925
37,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tRPS13,0.3820681764413252,3.043311481481481
38,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tRPS3,0.38566511793675495,3.0369581481481482
39,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tSRO9_long,0.36162942096931344,2.9395403703703704
40,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tSUN4,0.35958801933646745,3.35886037037037
41,20201202-Pro-ter_mTurq2-collection_n4,pRPS13-mTurq-tTOS6,0.3713273816947384,3.136493703703704
42,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tCLN2,0.40417868124272976,2.8315337037037045
43,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tHSP26,0.393065502561514,2.810355925925926
44,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tPAB1,0.3797472719067384,2.7912960185185183
45,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tPGK1,0.38845090815766903,2.998838148148148
46,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tPMA1_long,0.38370758846752223,2.8971848148148154
