Raw Data 		Experiment - JA_2020-12-12-pPGK1-mCh-tPIR1_mod-n1 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
A1	Sample 1	2	2	1	233183	59.93	0.70
A1	Sample 1	2	2	2	272450	59.84	0.72
A1	Sample 1	2	2	3	311616	59.83	0.71
A1	Sample 1	2	2	4	350800	59.85	0.72
A1	Sample 1	2	2	5	390016	59.84	0.72
A1	Sample 1	2	2	6	429233	59.83	0.71
A1	Sample 1	2	2	7	468516	59.83	0.72
A1	Sample 1	2	2	8	507750	59.82	0.72
A1	Sample 1	2	2	9	547016	59.82	0.75
A1	Sample 1	2	2	10	586233	59.81	0.76
A1	Sample 1	2	2	11	625516	59.84	0.81
A1	Sample 1	2	2	12	664700	59.81	0.91
A1	Sample 1	2	2	13	703933	59.84	1.08
A1	Sample 1	2	2	14	742966	59.85	1.43
A1	Sample 1	2	2	15	782283	59.84	2.00
A1	Sample 1	2	2	16	821566	59.84	2.83
A1	Sample 1	2	2	17	860750	59.84	3.60
A1	Sample 1	2	2	18	899933	59.84	4.30
A1	Sample 1	2	2	19	939166	59.84	4.93
A1	Sample 1	2	2	20	978433	59.84	5.43
A1	Sample 1	2	2	21	1017650	59.83	5.82
A1	Sample 1	2	2	22	1056933	59.83	6.11
A1	Sample 1	2	2	23	1096166	59.84	6.34
A1	Sample 1	2	2	24	1135416	59.83	6.53
A1	Sample 1	2	2	25	1174650	59.84	6.69
A1	Sample 1	2	2	26	1213950	59.84	6.79
A1	Sample 1	2	2	27	1253283	59.84	6.93
A1	Sample 1	2	2	28	1292533	59.84	6.99
A1	Sample 1	2	2	29	1331750	59.84	7.08
A1	Sample 1	2	2	30	1371050	59.83	7.17
A1	Sample 1	2	2	31	1410233	59.84	7.22
A1	Sample 1	2	2	32	1449533	59.83	7.26
A1	Sample 1	2	2	33	1488733	59.84	7.31
A1	Sample 1	2	2	34	1527950	59.83	7.35
A1	Sample 1	2	2	35	1567133	59.84	7.41
A1	Sample 1	2	2	36	1606433	59.84	7.42
A1	Sample 1	2	2	37	1645667	59.84	7.46
A1	Sample 1	2	2	38	1684933	59.84	7.46
A1	Sample 1	2	2	39	1724150	59.84	7.50
A1	Sample 1	2	2	40	1763450	59.84	7.51
A1	Sample 1	3	1	1	1775583	59.93	7.71
