,experiment,strain,max gr,time of max gr
0,20200929-pro-mCherry-ter_swaps_n1,POT1-ccdB_biorep1,0.35598521403313044,2.6688341666666675
1,20200929-pro-mCherry-ter_swaps_n1,null,,
2,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tCLN2_biorep1,0.36180112594972075,2.4104218518518525
3,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tHSP26_biorep1,0.35498457678853435,2.9568962962962964
4,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tPAB1_biorep1,0.35484479024441995,2.848875185185185
5,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tPGK1_biorep1,0.3554815131824967,3.045856111111112
6,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tPMA1_biorep1,0.3594546766176586,2.4739682407407413
7,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tRPS13_biorep1,0.35634329559099576,2.4654954629629633
8,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tRPS3_biorep1,0.3527195859063955,2.9399520370370373
9,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tSRO9_biorep1,0.34586839199765257,2.539629814814815
10,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tSUN4_biorep1,0.3445726821057709,2.8298093518518517
11,20200929-pro-mCherry-ter_swaps_n1,pCLN2-mCherry-tTOS6_biorep1,0.3488531993321446,2.5629297222222225
12,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tCLN2_biorep1,0.3465309614339901,2.901825185185185
13,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tHSP26_biorep1,0.352692767335037,2.7069611111111116
14,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tPAB1_biorep1,0.34125686101410396,2.988668240740741
15,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tPGK1_biorep1,0.34754769230310756,2.7239055555555565
16,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tPMA1_biorep1,0.34119558289978946,2.8488706481481483
17,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tRPS13_biorep1,0.34621683996035685,2.870054074074075
18,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tRPS3_biorep1,0.34195733967962694,2.6815412962962966
19,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tSRO9_biorep1,0.33535498582132317,2.7853304629629627
20,20200929-pro-mCherry-ter_swaps_n1,pHSP26-mCherry-tSUN4_biorep1,0.34391418232949034,2.9230070370370367
21,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tCLN2_biorep1,0.36256070245545563,2.6878964814814816
22,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tHSP26_biorep1,0.35512978795989497,2.7260239814814815
23,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tPAB1_biorep1,0.3481445298980647,2.7726217592592586
24,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tPGK1_biorep1,0.3583248427134973,2.86158175925926
25,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tPMA1_biorep1,0.35393786389561427,2.651890092592593
26,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tRPS13_biorep1,0.3626551850189477,2.6158802777777783
27,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tRPS3_biorep1,0.3458146994292824,2.687897314814815
28,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tSRO9_biorep1,0.3482781685747532,2.8043948148148155
29,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tSUN4_biorep1,0.33587485001573003,2.5481058333333335
30,20200929-pro-mCherry-ter_swaps_n1,pPGK1-mCherry-tTOS6_biorep1,0.34210531695667773,2.8785276851851846
31,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tCLN2_biorep1,0.3656662578214107,2.4739663888888894
32,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tHSP26_biorep1,0.35648347097654315,2.3087590740740747
33,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tPAB1_biorep1,0.3554073320317546,2.6201176851851864
34,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tPGK1_biorep1,0.3588284828756603,2.7705030555555568
35,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tPMA1_biorep1,0.34868255022166705,2.524803425925926
36,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tRPS13_biorep1,0.368981925641228,2.3341752777777782
37,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tRPS3_biorep1,0.3595567582362636,2.702722962962963
38,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tSRO9_biorep1,0.35291491418592136,3.014084166666666
39,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tSUN4_biorep1,0.3522160019911588,2.4993857407407414
40,20200929-pro-mCherry-ter_swaps_n1,pRPS13-mCherry-tTOS6_biorep1,0.34708790664745875,2.6709519444444454
41,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tCLN2_biorep1,0.367073774476217,2.4909087037037043
42,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tHSP26_biorep1,0.33984949054294056,2.8467581481481483
43,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tPAB1_biorep1,0.36186664840339794,2.346881481481482
44,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tPGK1_biorep1,0.3606745152752064,2.3701806481481484
45,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tPMA1_biorep1,0.36644724340951085,2.266398055555556
46,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tRPS13_biorep1,0.37686694937102566,2.4697315740740744
47,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tRPS3_biorep1,0.3696162327395409,2.3299383333333337
48,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tSRO9_biorep1,0.3608522533308656,2.3384093518518525
49,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tSUN4_biorep1,0.36703486760353937,2.3638268518518526
50,20200929-pro-mCherry-ter_swaps_n1,pRPS3-mCherry-tTOS6_biorep1,0.3655471503313335,2.5290392592592594
51,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tCLN2_biorep1,0.3585235332122557,2.8446387962962967
52,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tHSP26_biorep1,0.3657172349164297,2.757796296296296
53,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tPAB1_biorep1,0.3518477308862624,2.850992777777778
54,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tPGK1_biorep1,0.3575470873413958,3.02467537037037
55,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tPMA1_biorep1,0.3421608388825094,2.9738397222222237
56,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tRPS13_biorep1,0.35628498156733807,2.802274814814815
57,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tRPS3_biorep1,0.354879804770604,2.8742923148148147
58,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tSRO9_biorep1,0.3467085291103416,2.732376944444445
59,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tSUN4_biorep1,0.34344011459420026,2.94206962962963
60,20200929-pro-mCherry-ter_swaps_n1,pSRO9-mCherry-tTOS6_biorep1,0.3376367901115225,3.0267925000000004
0,20200930-pro-mCherry-ter_swaps_n2,POT1-ccdB_biorep2,0.35163212311463776,2.5773494444444442
1,20200930-pro-mCherry-ter_swaps_n2,null,,
2,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tCLN2_biorep2,0.37131885252782465,2.310511851851852
3,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tHSP26_biorep2,0.36127074419211075,2.367692314814814
4,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tPAB1_biorep2,0.3409548639319474,2.6874732407407413
5,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tPGK1_biorep2,0.3520128385319886,2.4884035185185183
6,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tPMA1_biorep2,0.3453203685074838,2.5667598148148145
7,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tRPS13_biorep2,0.3719558033063858,2.3465140740740735
8,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tRPS3_biorep2,0.363500934493286,2.1199134259259256
9,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tSRO9_biorep2,0.3520843815359225,2.2130958333333326
10,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tSUN4_biorep2,0.33519239032787845,2.365573981481481
11,20200930-pro-mCherry-ter_swaps_n2,pCLN2-mCherry-tTOS6_biorep2,0.364756533046192,2.462990462962963
12,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tCLN2_biorep2,0.3509501978984204,2.729829907407408
13,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tHSP26_biorep2,0.3609814785438113,2.755242037037038
14,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tPAB1_biorep2,0.33277580467026835,2.9161909259259264
15,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tPGK1_biorep2,0.3417366736825565,2.5879384259259264
16,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tPMA1_biorep2,0.3433888182940953,2.6048806481481477
17,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tRPS13_biorep2,0.36148746234527984,2.5455835185185185
18,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tRPS3_biorep2,0.34402141175070433,2.6853561111111106
19,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tSRO9_biorep2,0.3567549220795383,2.5582900925925918
20,20200930-pro-mCherry-ter_swaps_n2,pHSP26-mCherry-tSUN4_biorep2,0.34215464902447756,2.4672262037037034
21,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tCLN2_biorep2,0.36274735318997126,2.7044160185185175
22,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tHSP26_biorep2,0.3537759160339969,2.5942921296296295
23,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tPAB1_biorep2,0.34333129875098317,2.6451180555555553
24,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tPGK1_biorep2,0.3620529037039355,2.5815855555555554
25,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tPMA1_biorep2,0.36127811679156496,2.289335185185185
26,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tRPS13_biorep2,0.371120021293994,2.482051018518518
27,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tRPS3_biorep2,0.3471205440018692,2.3168646296296296
28,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tSRO9_biorep2,0.33979059558343194,2.7446527777777776
29,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tSUN4_biorep2,0.34551880570174903,2.066969444444444
30,20200930-pro-mCherry-ter_swaps_n2,pPGK1-mCherry-tTOS6_biorep2,0.3260006339581279,2.7065327777777766
31,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tCLN2_biorep2,0.37575171201546304,2.25333287037037
32,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tHSP26_biorep2,0.37570232361917427,2.393105092592592
33,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tPAB1_biorep2,0.37179166072997705,2.23427324074074
34,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tPGK1_biorep2,0.36252496153938935,2.242744074074074
35,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tPMA1_biorep2,0.36319847134547784,2.1474443518518513
36,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tRPS13_biorep2,0.36550986635933236,2.367692222222222
37,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tRPS3_biorep2,0.37003530411230506,2.251214537037037
38,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tSRO9_biorep2,0.3542814548959995,2.439695833333333
39,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tSUN4_biorep2,0.35462188916389464,2.386751944444444
40,20200930-pro-mCherry-ter_swaps_n2,pRPS13-mCherry-tTOS6_biorep2,0.35043770805978197,2.2978060185185183
41,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tCLN2_biorep2,0.3731413018710312,2.227919351851851
42,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tHSP26_biorep2,0.3615239523082031,2.886542962962963
43,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tPAB1_biorep2,0.37008213838452114,2.4460493518518516
44,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tPGK1_biorep2,0.36727752323060103,2.4481657407407407
45,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tPMA1_biorep2,0.3731185469339915,2.149562222222222
46,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tRPS13_biorep2,0.37148070496274754,2.282981111111111
47,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tRPS3_biorep2,0.3748965967552382,2.25545037037037
48,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tSRO9_biorep2,0.3672372654126931,2.513816759259259
49,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tSUN4_biorep2,0.36942205068108735,2.393105277777777
50,20200930-pro-mCherry-ter_swaps_n2,pRPS3-mCherry-tTOS6_biorep2,0.36807797670244363,2.3676913888888884
51,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tCLN2_biorep2,0.3824697940528389,2.7552424074074082
52,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tHSP26_biorep2,0.3651946372977756,2.363456851851851
53,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tPAB1_biorep2,0.3476071259757763,2.4841681481481475
54,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tPGK1_biorep2,0.3508176350018936,2.3634562962962957
55,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tPMA1_biorep2,0.34069572757313343,2.346514537037036
56,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tRPS13_biorep2,0.3535722862622657,2.604881481481482
57,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tRPS3_biorep2,0.34876634346482294,2.2956878703703705
58,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tSRO9_biorep2,0.34716762256611206,2.4375771296296294
59,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tSUN4_biorep2,0.3372122492622033,2.4608728703703697
60,20200930-pro-mCherry-ter_swaps_n2,pSRO9-mCherry-tTOS6_biorep2,0.32829491547894935,2.5159341666666664
0,20201001-pro-mCherry-ter_swaps_n3,POT1-ccdB_biorep3,0.3782184814276042,2.979689074074074
1,20201001-pro-mCherry-ter_swaps_n3,null,,
2,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tCLN2_biorep3,0.39749426452039804,2.748857037037037
3,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tHSP26_biorep3,0.39032569857778876,2.960629537037038
4,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tPAB1_biorep3,0.3853201023124106,2.8780380555555554
5,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tPGK1_biorep3,0.38754986760237736,2.92251037037037
6,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tPMA1_biorep3,0.40200338633904736,2.8716854629629633
7,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tRPS13_biorep3,0.38823443062251006,2.8843920370370357
8,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tRPS3_biorep3,0.38103223249982354,3.0008636111111118
9,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tSRO9_biorep3,0.3964436109203727,2.869567962962963
10,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tSUN4_biorep3,0.3835825401847414,2.8886275
11,20201001-pro-mCherry-ter_swaps_n3,pCLN2-mCherry-tTOS6_biorep3,0.39001158437424316,2.8843906481481474
12,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tCLN2_biorep3,0.3753105187157078,3.41169537037037
13,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tHSP26_biorep3,0.3767697303431152,3.411698425925926
14,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tPAB1_biorep3,0.37612180081406343,3.5027587962962965
15,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tPGK1_biorep3,0.37638258572740446,3.1914565740740746
16,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tPMA1_biorep3,0.3653797927506093,3.062278055555556
17,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tRPS13_biorep3,0.37413367769587297,3.2232215740740746
18,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tRPS3_biorep3,0.3721726637789953,3.2698097222222224
19,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tSRO9_biorep3,0.3721557621080831,3.1067491666666673
20,20201001-pro-mCherry-ter_swaps_n3,pHSP26-mCherry-tSUN4_biorep3,0.37914708668294317,3.16180787037037
21,20201001-pro-mCherry-ter_swaps_n3,pPGK1-mCherry-tCLN2_biorep3,0.39425259010241015,2.983924537037037
22,20201001-pro-mCherry-ter_swaps_n3,pPGK1-mCherry-tHSP26_biorep3,0.38856255731791256,3.140630925925927
