Include,Color,Pos,Name,Cp,Concentration,Standard,Status,well,cq,well_row,well_col,sample_id,strain,pro_mCh,promoter,mCherry,bio_rep,ter_mod,terminator,construct,exp_rep,remove,prep_type,tech_rep,target_id,ref_cq,delta_cq,rel_abund
TRUE,255,E13,Sample 109,9.4,NA,0,NA,E13,9.4,E,13,pPGK1-mCherry-tTSA1_modC_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,2,mCh-7,9.94,-0.5399999999999991,1.4539725173203097
TRUE,255,I13,Sample 205,9.5,NA,0,NA,I13,9.5,I,13,pPGK1-mCherry-tTSA1_modC_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,3,mCh-7,9.94,-0.4399999999999995,1.3566043274476713
TRUE,255,A14,Sample 14,10.49,NA,0,NA,A14,10.49,A,14,pPGK1-mCherry-tTSA1_modC_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,1,mCh-7,10.81,-0.3200000000000003,1.248330548901612
TRUE,255,E14,Sample 110,10.44,NA,0,NA,E14,10.44,E,14,pPGK1-mCherry-tTSA1_modC_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,2,mCh-7,10.81,-0.370000000000001,1.2923528306374932
TRUE,255,I14,Sample 206,10.59,NA,0,NA,I14,10.59,I,14,pPGK1-mCherry-tTSA1_modC_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,3,mCh-7,10.81,-0.22000000000000064,1.1647335864684563
TRUE,255,A15,Sample 15,9.58,NA,0,NA,A15,9.58,A,15,pPGK1-mCherry-tTSA1_modC_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,1,mCh-7,9.93,-0.34999999999999964,1.2745606273192618
TRUE,255,E15,Sample 111,9.56,NA,0,NA,E15,9.56,E,15,pPGK1-mCherry-tTSA1_modC_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,2,mCh-7,9.93,-0.3699999999999992,1.2923528306374916
TRUE,255,I15,Sample 207,9.57,NA,0,NA,I15,9.57,I,15,pPGK1-mCherry-tTSA1_modC_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modC,tTSA1,modC,ExpRep2,FALSE,+RT,3,mCh-7,9.93,-0.35999999999999943,1.2834258975629036
TRUE,255,A16,Sample 16,10.4,NA,0,NA,A16,10.4,A,16,pPGK1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,10.81,-0.41000000000000014,1.3286858140965117
TRUE,255,E16,Sample 112,10.34,NA,0,NA,E16,10.34,E,16,pPGK1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,10.81,-0.47000000000000064,1.3851094681109253
TRUE,255,I16,Sample 208,10.51,NA,0,NA,I16,10.51,I,16,pPGK1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,10.81,-0.3000000000000007,1.231144413344917
TRUE,255,A17,Sample 17,10.32,NA,0,NA,A17,10.32,A,17,pPGK1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,10.66,-0.33999999999999986,1.2657565939702797
TRUE,255,E17,Sample 113,10.38,NA,0,NA,E17,10.38,E,17,pPGK1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,10.66,-0.27999999999999936,1.2141948843950463
TRUE,255,I17,Sample 209,10.51,NA,0,NA,I17,10.51,I,17,pPGK1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,10.66,-0.15000000000000036,1.1095694720678453
TRUE,255,A18,Sample 18,9.88,NA,0,NA,A18,9.88,A,18,pPGK1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,10.46,-0.5800000000000001,1.4948492486349385
TRUE,255,E18,Sample 114,9.74,NA,0,NA,E18,9.74,E,18,pPGK1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,10.46,-0.7200000000000006,1.6471820345351469
TRUE,255,I18,Sample 210,9.78,NA,0,NA,I18,9.78,I,18,pPGK1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,10.46,-0.6800000000000015,1.6021397551792458
TRUE,255,A16,Sample 16,10.36,NA,0,NA,A16,10.36,A,16,pPGK1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,10.58,-0.22000000000000064,1.1647335864684563
TRUE,255,E16,Sample 112,10.33,NA,0,NA,E16,10.33,E,16,pPGK1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,10.58,-0.25,1.189207115002721
TRUE,255,I16,Sample 208,10.35,NA,0,NA,I16,10.35,I,16,pPGK1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,10.58,-0.23000000000000043,1.1728349492318793
TRUE,255,A17,Sample 17,10.66,NA,0,NA,A17,10.66,A,17,pPGK1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,10.41,0.25,0.8408964152537145
TRUE,255,E17,Sample 113,10.54,NA,0,NA,E17,10.54,E,17,pPGK1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,10.41,0.129999999999999,0.9138314502294012
TRUE,255,I17,Sample 209,10.37,NA,0,NA,I17,10.37,I,17,pPGK1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,10.41,-0.040000000000000924,1.0281138266560672
TRUE,255,A18,Sample 18,11.56,NA,0,NA,A18,11.56,A,18,pPGK1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,11.49,0.07000000000000028,0.9526379980439372
TRUE,255,E18,Sample 114,11.57,NA,0,NA,E18,11.57,E,18,pPGK1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,11.49,0.08000000000000007,0.9460576467255959
TRUE,255,I18,Sample 210,11.63,NA,0,NA,I18,11.63,I,18,pPGK1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,11.49,0.14000000000000057,0.9075191553171605
TRUE,255,A19,Sample 19,9.95,NA,0,NA,A19,9.95,A,19,pPGK1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,10.25,-0.3000000000000007,1.231144413344917
TRUE,255,E19,Sample 115,10.34,NA,0,NA,E19,10.34,E,19,pPGK1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,10.25,0.08999999999999986,0.9395227492140119
TRUE,255,I19,Sample 211,10.48,NA,0,NA,I19,10.48,I,19,pPGK1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,10.25,0.23000000000000043,0.8526348917679565
TRUE,255,A20,Sample 20,10.28,NA,0,NA,A20,10.28,A,20,pPGK1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,10.28,0,1
TRUE,255,E20,Sample 116,9.98,NA,0,NA,E20,9.98,E,20,pPGK1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,10.28,-0.29999999999999893,1.2311444133449154
TRUE,255,I20,Sample 212,10.39,NA,0,NA,I20,10.39,I,20,pPGK1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,10.28,0.11000000000000121,0.9265880618903701
TRUE,255,A21,Sample 21,10.32,NA,0,NA,A21,10.32,A,21,pPGK1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,10.31,0.009999999999999787,0.993092495437036
TRUE,255,E21,Sample 117,10.46,NA,0,NA,E21,10.46,E,21,pPGK1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,10.31,0.15000000000000036,0.90125046261083
TRUE,255,I21,Sample 213,10.45,NA,0,NA,I21,10.45,I,21,pPGK1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,10.31,0.1399999999999988,0.9075191553171617
TRUE,255,A19,Sample 19,10.99,NA,0,NA,A19,10.99,A,19,pPGK1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,10.48,0.5099999999999998,0.7022224378689987
TRUE,255,E19,Sample 115,10.9,NA,0,NA,E19,10.9,E,19,pPGK1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,10.48,0.41999999999999993,0.7474246243174693
TRUE,255,I19,Sample 211,11.29,NA,0,NA,I19,11.29,I,19,pPGK1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,10.48,0.8099999999999987,0.5703818579342124
TRUE,255,A20,Sample 20,11.48,NA,0,NA,A20,11.48,A,20,pPGK1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,10.59,0.8900000000000006,0.5396141182522134
TRUE,255,E20,Sample 116,11.25,NA,0,NA,E20,11.25,E,20,pPGK1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,10.59,0.6600000000000001,0.6328782969851399
TRUE,255,I20,Sample 212,11.36,NA,0,NA,I20,11.36,I,20,pPGK1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,10.59,0.7699999999999996,0.5864174746159396
TRUE,255,A21,Sample 21,11.18,NA,0,NA,A21,11.18,A,21,pPGK1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,10.56,0.6199999999999992,0.6506709277209671
TRUE,255,E21,Sample 117,10.86,NA,0,NA,E21,10.86,E,21,pPGK1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,10.56,0.29999999999999893,0.8122523963562361
TRUE,255,I21,Sample 213,10.96,NA,0,NA,I21,10.96,I,21,pPGK1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,10.56,0.40000000000000036,0.7578582832551989
TRUE,255,A1,Sample 1,9.84,NA,0,NA,A1,9.84,A,1,pPGK1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,10.8,-0.9600000000000009,1.9453098948245722
TRUE,255,E1,Sample 97,10.68,NA,0,NA,E1,10.68,E,1,pPGK1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,10.8,-0.120000000000001,1.0867348625260589
TRUE,255,I1,Sample 193,10.43,NA,0,NA,I1,10.43,I,1,pPGK1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,10.8,-0.370000000000001,1.2923528306374932
TRUE,255,A2,Sample 2,10.38,NA,0,NA,A2,10.38,A,2,pPGK1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,10.85,-0.46999999999999886,1.3851094681109237
TRUE,255,E2,Sample 98,10.41,NA,0,NA,E2,10.41,E,2,pPGK1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,10.85,-0.4399999999999995,1.3566043274476713
TRUE,255,I2,Sample 194,10.54,NA,0,NA,I2,10.54,I,2,pPGK1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,10.85,-0.3100000000000005,1.2397076999389869
TRUE,255,A3,Sample 3,9.54,NA,0,NA,A3,9.54,A,3,pPGK1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,10.47,-0.9300000000000015,1.9052759960878767
TRUE,255,E3,Sample 99,9.54,NA,0,NA,E3,9.54,E,3,pPGK1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,10.47,-0.9300000000000015,1.9052759960878767
TRUE,255,I3,Sample 195,9.54,NA,0,NA,I3,9.54,I,3,pPGK1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,10.47,-0.9300000000000015,1.9052759960878767
TRUE,255,A1,Sample 1,10.98,NA,0,NA,A1,10.98,A,1,pPGK1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,10.84,0.14000000000000057,0.9075191553171605
TRUE,255,E1,Sample 97,11.85,NA,0,NA,E1,11.85,E,1,pPGK1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,10.84,1.0099999999999998,0.496546247718518
TRUE,255,I1,Sample 193,11.51,NA,0,NA,I1,11.51,I,1,pPGK1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,10.84,0.6699999999999999,0.6285066872609142
TRUE,255,A2,Sample 2,10.8,NA,0,NA,A2,10.8,A,2,pPGK1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,10.18,0.620000000000001,0.6506709277209664
TRUE,255,E2,Sample 98,10.8,NA,0,NA,E2,10.8,E,2,pPGK1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,10.18,0.620000000000001,0.6506709277209664
TRUE,255,I2,Sample 194,10.66,NA,0,NA,I2,10.66,I,2,pPGK1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,10.18,0.4800000000000004,0.7169776240079134
TRUE,255,A3,Sample 3,11.49,NA,0,NA,A3,11.49,A,3,pPGK1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,11.66,-0.16999999999999993,1.1250584846888094
TRUE,255,E3,Sample 99,11.52,NA,0,NA,E3,11.52,E,3,pPGK1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,11.66,-0.14000000000000057,1.101905115876611
TRUE,255,I3,Sample 195,11.69,NA,0,NA,I3,11.69,I,3,pPGK1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pPGK1-mCherry-tTSA1_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,11.66,0.02999999999999936,0.9794202975869273
