Include,Color,Pos,Name,Cp,Concentration,Standard,Status,well,cq,well_row,well_col,sample_id,strain,pro_mCh,promoter,mCherry,bio_rep,ter_mod,terminator,construct,exp_rep,remove,prep_type,tech_rep,target_id,ref_cq,delta_cq,rel_abund
TRUE,255,A14,Sample 14,9.96,NA,0,NA,A14,9.96,A,14,pRPS3-mCherry-tRPS3_modC_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,1,mCh-7,10.73,-0.7699999999999996,1.705269783535913
TRUE,255,E14,Sample 110,9.58,NA,0,NA,E14,9.58,E,14,pRPS3-mCherry-tRPS3_modC_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,2,mCh-7,10.73,-1.1500000000000004,2.2191389441356906
TRUE,255,I14,Sample 206,9.31,NA,0,NA,I14,9.31,I,14,pRPS3-mCherry-tRPS3_modC_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,3,mCh-7,10.73,-1.42,2.675855109572224
TRUE,255,A15,Sample 15,9.83,NA,0,NA,A15,9.83,A,15,pRPS3-mCherry-tRPS3_modC_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,1,mCh-7,10.61,-0.7799999999999994,1.7171308728755068
TRUE,255,E15,Sample 111,9.41,NA,0,NA,E15,9.41,E,15,pRPS3-mCherry-tRPS3_modC_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,2,mCh-7,10.61,-1.1999999999999993,2.297396709994069
TRUE,255,I15,Sample 207,9.32,NA,0,NA,I15,9.32,I,15,pRPS3-mCherry-tRPS3_modC_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,3,mCh-7,10.61,-1.2899999999999991,2.4452805553841355
TRUE,255,A13,Sample 13,13.24,NA,0,NA,A13,13.24,A,13,pRPS3-mCherry-tRPS3_modC_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,14.55,-1.3100000000000005,2.4794153998779738
TRUE,255,E13,Sample 109,13.18,NA,0,NA,E13,13.18,E,13,pRPS3-mCherry-tRPS3_modC_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,14.55,-1.370000000000001,2.5847056612749864
TRUE,255,I13,Sample 205,12.37,NA,0,NA,I13,12.37,I,13,pRPS3-mCherry-tRPS3_modC_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,14.55,-2.1800000000000015,4.5315355411831995
TRUE,255,A14,Sample 14,13.35,NA,0,NA,A14,13.35,A,14,pRPS3-mCherry-tRPS3_modC_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,14.62,-1.2699999999999996,2.41161565538152
TRUE,255,E14,Sample 110,12.78,NA,0,NA,E14,12.78,E,14,pRPS3-mCherry-tRPS3_modC_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,14.62,-1.8399999999999999,3.5801002837118894
TRUE,255,I14,Sample 206,12.37,NA,0,NA,I14,12.37,I,14,pRPS3-mCherry-tRPS3_modC_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,14.62,-2.25,4.756828460010884
TRUE,255,A15,Sample 15,13.59,NA,0,NA,A15,13.59,A,15,pRPS3-mCherry-tRPS3_modC_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,15.09,-1.5,2.8284271247461903
TRUE,255,E15,Sample 111,12.55,NA,0,NA,E15,12.55,E,15,pRPS3-mCherry-tRPS3_modC_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,15.09,-2.539999999999999,5.815890069281239
TRUE,255,I15,Sample 207,12.63,NA,0,NA,I15,12.63,I,15,pRPS3-mCherry-tRPS3_modC_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modC,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,15.09,-2.459999999999999,5.502167272558971
